Country,Year,PercentageHomicidesByFirearms,NumberOfHomicidesByFirearms,NumberHomicidesByFirearmsPer100K,Population,Region,Subregion,,IsWeaponLegal,IsHiddenWeaponLegal,LegalFrom,IllegalFrom,GunLawUrl,GunLawSummary,GunLegalAge,
Costa Rica,1996,50.26455026,95,2.670718662,4516220,Americas,Central America,,,,,,,,,
Costa Rica,1997,51.42857143,108,2.960312894,4516220,Americas,Central America,,,,,,,,,
Costa Rica,1998,52.67857143,118,3.154592686,4516220,Americas,Central America,,,,,,,,,
Costa Rica,1999,51.42857143,126,3.288525863,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2000,,,,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2001,52.14007782,134,3.347534541,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2002,50.7751938,131,3.208270382,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2003,49,147,3.533281832,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2004,53.57142857,150,3.541406718,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2005,58.50746269,196,4.548183244,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2006,57.26495726,201,4.587135026,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2007,,,,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2008,,,,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2009,,,,4516220,Americas,Central America,,,,,,,,,
Costa Rica,2010,,,,4516220,Americas,Central America,,,,,,,,,
El Salvador,1995,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,1996,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,1997,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,1998,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,1999,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2000,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2001,45.68245125,1640,27.48898052,6052064,Americas,Central America,,,,,,,,,
El Salvador,2002,50.82892416,1441,24.06385991,6052064,Americas,Central America,,,,,,,,,
El Salvador,2003,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2004,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2005,76.99841186,2909,48.07856788,6052064,Americas,Central America,,,,,,,,,
El Salvador,2006,78.15682281,3070,50.53924718,6052064,Americas,Central America,,,,,,,,,
El Salvador,2007,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2008,76.94243473,2446,39.90454233,6052064,Americas,Central America,,,,,,,,,
El Salvador,2009,,,,6052064,Americas,Central America,,,,,,,,,
El Salvador,2010,,,,6052064,Americas,Central America,,,,,,,,,
Guatemala,1995,,,,13550440,Americas,Central America,,,,,,,,,
Guatemala,1996,,,,13550440,Americas,Central America,,,,,,,,,
Guatemala,1997,,,,13550440,Americas,Central America,,,,,,,,,
Guatemala,1998,72.26586103,2392,22.30686979,13550440,Americas,Central America,,,,,,,,,
Guatemala,1999,69.26553672,1839,16.75731166,13550440,Americas,Central America,,,,,,,,,
Guatemala,2000,72.62396694,2109,18.76818585,13550440,Americas,Central America,,,,,,,,,
Guatemala,2001,74.89164087,2419,21.0116935,13550440,Americas,Central America,,,,,,,,,
Guatemala,2002,75.54392729,2743,23.24507127,13550440,Americas,Central America,,,,,,,,,
Guatemala,2003,81.44913854,3451,28.52401803,13550440,Americas,Central America,,,,,,,,,
Guatemala,2004,80.82982028,3643,29.36774936,13550440,Americas,Central America,,,,,,,,,
Guatemala,2005,79.41176471,4239,33.33292968,13550440,Americas,Central America,,,,,,,,,
Guatemala,2006,78.33474936,4610,35.36658191,13550440,Americas,Central America,,,,,,,,,
Guatemala,2007,82.61546445,4776,35.75160182,13550440,Americas,Central America,,,,,,,,,
Guatemala,2008,83.23267641,5237,38.2518363,13550440,Americas,Central America,,,,,,,,,
Guatemala,2009,83.17943983,5405,38.51464444,13550440,Americas,Central America,,,,,,,,,
Guatemala,2010,84.04362416,5009,34.81148597,13550440,Americas,Central America,,,,,,,,,
Honduras,1995,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,1996,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,1997,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,1998,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,1999,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2000,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2001,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2002,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2003,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2004,,,,7989415,Americas,Central America,,,,,,,,,
Honduras,2005,75.96193628,1836,26.68898308,7989415,Americas,Central America,,,,,,,,,
Honduras,2006,78.16434725,2359,33.61467156,7989415,Americas,Central America,,,,,,,,,
Honduras,2007,75.02787068,2692,37.60396792,7989415,Americas,Central America,,,,,,,,,
Honduras,2008,80.25933378,3590,49.15961703,7989415,Americas,Central America,,,,,,,,,
Honduras,2009,81.44349478,4288,57.55764187,7989415,Americas,Central America,,,,,,,,,
Honduras,2010,83.36271838,5201,68.42949249,7989415,Americas,Central America,,,,,,,,,
Mexico,1995,,,,112468855,Americas,Central America,,,,,,,,,
Mexico,1996,,,,112468855,Americas,Central America,,,,,,,,,
Mexico,1997,29.90454734,5044,5.28492133,112468855,Americas,Central America,,,,,,,,,
Mexico,1998,46.22960045,6572,6.775122718,112468855,Americas,Central America,,,,,,,,,
Mexico,1999,60.05882755,8780,8.912466887,112468855,Americas,Central America,,,,,,,,,
Mexico,2000,26.03076034,3605,3.606457225,112468855,Americas,Central America,,,,,,,,,
Mexico,2001,25.34824973,3512,3.465919115,112468855,Americas,Central America,,,,,,,,,
Mexico,2002,19.82653682,2606,2.539115805,112468855,Americas,Central America,,,,,,,,,
Mexico,2003,23.7141054,3006,2.893094972,112468855,Americas,Central America,,,,,,,,,
Mexico,2004,24.51535426,2858,2.717350818,112468855,Americas,Central America,,,,,,,,,
Mexico,2005,28.51177255,3209,3.013605164,112468855,Americas,Central America,,,,,,,,,
Mexico,2006,30.6581741,3610,3.347699105,112468855,Americas,Central America,,,,,,,,,
Mexico,2007,39.40310153,4040,3.698930733,112468855,Americas,Central America,,,,,,,,,
Mexico,2008,38.6189646,5095,4.605559875,112468855,Americas,Central America,,,,,,,,,
Mexico,2009,54.62555066,8804,7.858372982,112468855,Americas,Central America,,,,,,,,,
Mexico,2010,54.9380617,11309,9.970636744,112468855,Americas,Central America,,,,,,,,,
Nicaragua,1995,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,1996,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,1997,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,1998,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,1999,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2000,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2001,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2002,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2003,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2004,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2005,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2006,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2007,,,,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2008,35.19021739,259,4.595802701,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2009,42.1446384,338,5.919201153,5995928,Americas,Central America,,,,,,,,,
Nicaragua,2010,,,,5995928,Americas,Central America,,,,,,,,,
Panama,1995,,,,3410676,Americas,Central America,,,,,,,,,
Panama,1996,,,,3410676,Americas,Central America,,,,,,,,,
Panama,1997,,,,3410676,Americas,Central America,,,,,,,,,
Panama,1998,,,,3410676,Americas,Central America,,,,,,,,,
Panama,1999,,,,3410676,Americas,Central America,,,,,,,,,
Panama,2000,,,,3410676,Americas,Central America,,,,,,,,,
Panama,2001,,,,3410676,Americas,Central America,,,,,,,,,
Panama,2002,,,,3410676,Americas,Central America,,,,,,,,,
Panama,2003,,,,3410676,Americas,Central America,,,,,,,,,
Panama,2004,60.06493506,185,5.81401013,3410676,Americas,Central America,,,,,,,,,
Panama,2005,57.14285714,208,6.423081591,3410676,Americas,Central America,,,,,,,,,
Panama,2006,68.73315364,255,7.739978018,3410676,Americas,Central America,,,,,,,,,
Panama,2007,65.09009009,289,8.625132921,3410676,Americas,Central America,,,,,,,,,
Panama,2008,79.35779817,519,15.23563718,3410676,Americas,Central America,,,,,,,,,
Panama,2009,81.5403423,667,19.26687101,3410676,Americas,Central America,,,,,,,,,
Panama,2010,74.96706192,569,16.17938933,3410676,Americas,Central America,,,,,,,,,
Bermuda,1995,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,1996,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,1997,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,1998,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,1999,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2000,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2001,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2002,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2003,50,1,1.570968502,65365,Americas,Northern america,,,,,,,,,
Bermuda,2004,0,0,0,65365,Americas,Northern america,,,,,,,,,
Bermuda,2005,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2006,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2007,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2008,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2009,,,,65365,Americas,Northern america,,,,,,,,,
Bermuda,2010,,,,65365,Americas,Northern america,,,,,,,,,
Canada,1995,31.2267658,168,0.573337904,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,1996,36,207,0.699744597,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,1997,35.56405354,186,0.623110526,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,1998,29.84189723,151,0.501428374,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,1999,34.23236515,165,0.543052137,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2000,,,,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2001,30.37974684,168,0.542508863,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2002,27.5334608,144,0.460332641,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2003,28.59744991,157,0.496700862,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2004,30.18181818,166,0.51966583,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2005,36.1952862,215,0.665976674,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2006,33.45259392,187,0.573127762,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2007,34.69387755,187,0.567056148,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2008,35.31531532,196,0.588094907,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2009,31.97781885,173,0.51372739,33679000,Americas,Northern america,,1,1,,,http://www.gunpolicy.org/firearms/region/canada,private possession of handguns (pistols and revolvers) is permitted under licence,18,1
Canada,2010,,,,33679000,Americas,Northern america,,,,,,,,,
United States of America,1995,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,1996,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,1997,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,1998,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,1999,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,2000,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,2001,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,2002,,,,310232863,Americas,Northern america,,,,,,,,,
United States of America,2003,66.77497408,11040,3.790026712,310232863,Americas,Northern america,,,,,,,,,
United States of America,2004,66.04503871,10660,3.625072059,310232863,Americas,Northern america,,,,,,,,,
United States of America,2005,67.87838289,11360,3.827231545,310232863,Americas,Northern america,,,,,,,,,
United States of America,2006,67.7735799,11730,3.91568466,310232863,Americas,Northern america,,,,,,,,,
United States of America,2007,67.90694556,11630,3.847368138,310232863,Americas,Northern america,,,,,,,,,
United States of America,2008,66.98537683,11030,3.616523116,310232863,Americas,Northern america,,,,,,,,,
United States of America,2009,66.89208842,10300,3.347560694,310232863,Americas,Northern america,,,,,,,,,
United States of America,2010,67.52077562,9960,3.208928833,310232863,Americas,Northern america,,,,,,,,,
Argentina,1995,,,,41343201,Americas,South America,,,,,,,,,
Argentina,1996,,,,41343201,Americas,South America,,,,,,,,,
Argentina,1997,,,,41343201,Americas,South America,,,,,,,,,
Argentina,1998,,,,41343201,Americas,South America,,,,,,,,,
Argentina,1999,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2000,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2001,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2002,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2003,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2004,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2005,49.36170213,1044,2.698987368,41343201,Americas,South America,,,,,,,,,
Argentina,2006,49.36647173,1013,2.595848436,41343201,Americas,South America,,,,,,,,,
Argentina,2007,49.05842588,1016,2.580771938,41343201,Americas,South America,,,,,,,,,
Argentina,2008,51.97396963,1198,3.016545829,41343201,Americas,South America,,,,,,,,,
Argentina,2009,,,,41343201,Americas,South America,,,,,,,,,
Argentina,2010,,,,41343201,Americas,South America,,,,,,,,,
Brazil,1995,,,,201103330,Americas,South America,,1,,2005,1981,https://en.wikipedia.org/wiki/Gun_politics_in_Brazil,There is a big chance that hidden guns are prohibited,25,
Brazil,1996,,,,201103330,Americas,South America,,1,,2005,1981,https://en.wikipedia.org/wiki/Gun_politics_in_Brazil,There is a big chance that hidden guns are prohibited,26,
